"sample_dt","sample_tm","startDateTime","remark_cd","00061","00665","00666","00671","70507","80154"
1995-05-28,"00:45",1995-05-28 05:45:00,NA,95,0.6,NA,NA,NA,314
1995-05-28,"06:15",1995-05-28 11:15:00,NA,103,0.74,NA,NA,NA,411
1995-05-28,"12:30",1995-05-28 17:30:00,NA,76,0.52,NA,NA,NA,221
1995-05-29,"00:45",1995-05-29 05:45:00,NA,50,0.27,NA,NA,NA,109
1995-05-30,"00:45",1995-05-30 05:45:00,NA,33,0.18,NA,NA,NA,64
1995-05-31,"08:00",1995-05-31 13:00:00,NA,28,0.27,NA,NA,NA,183
1995-06-01,"13:08",1995-06-01 18:08:00,NA,26,0.149,NA,0.059,NA,NA
1995-06-07,"19:15",1995-06-08 00:15:00,NA,38,0.25,NA,NA,NA,185
1995-06-08,"00:45",1995-06-08 05:45:00,NA,29,0.24,NA,NA,NA,130
1995-06-08,"11:58",1995-06-08 16:58:00,NA,24,0.173,NA,0.068,NA,NA
1995-06-15,"14:03",1995-06-15 19:03:00,NA,21,0.137,NA,0.051,NA,94
1995-06-22,"12:32",1995-06-22 17:32:00,NA,18,0.132,NA,0.068,NA,NA
1995-06-26,"16:00",1995-06-26 21:00:00,NA,28,NA,NA,NA,NA,288
1995-06-26,"20:00",1995-06-27 01:00:00,NA,34,NA,NA,NA,NA,269
1995-06-29,"13:48",1995-06-29 18:48:00,NA,19,0.127,NA,0.06,NA,NA
1995-07-05,"00:45",1995-07-05 05:45:00,NA,25,0.17,NA,NA,NA,84
1995-07-05,"05:15",1995-07-05 10:15:00,NA,38,0.18,NA,NA,NA,163
1995-07-05,"12:00",1995-07-05 17:00:00,NA,25,NA,NA,NA,NA,71
1995-07-05,"20:00",1995-07-06 01:00:00,NA,26,0.17,NA,NA,NA,80
1995-07-06,"13:55",1995-07-06 18:55:00,NA,21,0.175,NA,0.092,NA,NA
1995-07-11,"14:02",1995-07-11 19:02:00,NA,18,0.06,NA,NA,NA,40
1995-07-13,"13:35",1995-07-13 18:35:00,NA,17,0.116,NA,0.062,NA,NA
1995-07-20,"11:03",1995-07-20 16:03:00,NA,19,0.111,NA,0.06,NA,NA
1995-07-22,"17:45",1995-07-22 22:45:00,NA,24,0.17,NA,NA,NA,54
1995-07-23,"00:45",1995-07-23 05:45:00,NA,26,0.2,NA,NA,NA,90
1995-07-26,"13:02",1995-07-26 18:02:00,NA,19,NA,NA,NA,NA,33
1995-07-26,"13:04",1995-07-26 18:04:00,NA,19,0.1,NA,0.055,NA,NA
1995-07-31,"21:30",1995-08-01 02:30:00,NA,22,0.29,NA,NA,NA,146
1995-08-01,"00:30",1995-08-01 05:30:00,NA,35,0.29,NA,NA,NA,203
1995-08-01,"08:30",1995-08-01 13:30:00,NA,29,0.26,NA,NA,NA,124
1995-08-01,"16:30",1995-08-01 21:30:00,NA,23,NA,NA,NA,NA,77
1995-08-02,"10:15",1995-08-02 15:15:00,NA,33,0.33,NA,NA,NA,139
1995-08-03,"11:50",1995-08-03 16:50:00,NA,20,0.127,NA,0.074,NA,NA
1995-08-04,"20:45",1995-08-05 01:45:00,NA,25,0.18,NA,NA,NA,83
1995-08-05,"04:45",1995-08-05 09:45:00,NA,26,0.26,NA,NA,NA,140
1995-08-05,"20:45",1995-08-06 01:45:00,NA,22,0.3,NA,NA,NA,64
1995-08-10,"11:48",1995-08-10 16:48:00,NA,19,0.127,NA,0.119,NA,NA
1995-08-16,"17:45",1995-08-16 22:45:00,NA,30,0.57,NA,NA,NA,267
1995-08-16,"18:30",1995-08-16 23:30:00,NA,44,0.77,NA,NA,NA,454
1995-08-16,"20:30",1995-08-17 01:30:00,NA,32,0.53,NA,NA,NA,164
1995-08-16,"21:30",1995-08-17 02:30:00,NA,40,NA,NA,NA,NA,331
1995-08-16,"22:00",1995-08-17 03:00:00,NA,52,0.85,NA,NA,NA,NA
1995-08-17,"02:00",1995-08-17 07:00:00,NA,37,0.45,NA,NA,NA,220
1995-08-17,"11:15",1995-08-17 16:15:00,NA,28,0.452,NA,0.27,NA,NA
1995-08-18,"02:00",1995-08-18 07:00:00,NA,21,0.49,NA,NA,NA,170
1995-08-19,"10:00",1995-08-19 15:00:00,NA,39,0.39,NA,NA,NA,271
1995-08-19,"13:30",1995-08-19 18:30:00,NA,46,NA,NA,NA,NA,377
1995-08-19,"14:00",1995-08-19 19:00:00,NA,54,0.26,NA,NA,NA,530
1995-08-19,"17:30",1995-08-19 22:30:00,NA,40,0.52,NA,NA,NA,288
1995-08-20,"09:30",1995-08-20 14:30:00,NA,24,0.37,NA,NA,NA,112
1995-08-23,"12:00",1995-08-23 17:00:00,NA,16,NA,NA,NA,NA,33
1995-08-24,"10:15",1995-08-24 15:15:00,NA,15,NA,NA,NA,NA,40
1995-08-24,"12:08",1995-08-24 17:08:00,NA,15,0.109,NA,0.077,NA,NA
1995-08-28,"09:15",1995-08-28 14:15:00,NA,33,0.6,NA,NA,NA,467
1995-08-28,"13:15",1995-08-28 18:15:00,NA,41,0.54,NA,NA,NA,288
1995-08-28,"13:45",1995-08-28 18:45:00,NA,52,0.98,NA,NA,NA,625
1995-08-28,"16:30",1995-08-28 21:30:00,NA,38,0.44,NA,NA,NA,208
1995-08-28,"19:00",1995-08-29 00:00:00,NA,25,0.35,NA,NA,NA,105
1995-08-30,"07:30",1995-08-30 12:30:00,NA,21,0.24,NA,NA,NA,56
1995-08-30,"09:15",1995-08-30 14:15:00,NA,28,0.22,NA,NA,NA,NA
1995-08-31,"09:01",1995-08-31 14:01:00,NA,19,0.164,NA,0.095,NA,NA
1995-09-06,"15:18",1995-09-06 20:18:00,NA,16,0.07,NA,0.054,NA,NA
1995-09-13,"14:52",1995-09-13 19:52:00,NA,16,0.059,NA,0.038,NA,NA
1995-09-19,"19:00",1995-09-20 00:00:00,NA,21,0.23,NA,NA,NA,71
1995-09-20,"16:29",1995-09-20 21:29:00,NA,18,0.111,NA,0.072,NA,NA
1995-09-28,"13:35",1995-09-28 18:35:00,NA,15,0.048,NA,0.028,NA,NA
1995-10-04,"09:02",1995-10-04 14:02:00,NA,16,0.07,NA,NA,NA,13
1995-10-04,"14:58",1995-10-04 19:58:00,NA,16,0.06,NA,0.044,NA,NA
1995-10-05,"23:45",1995-10-06 04:45:00,NA,24,0.29,NA,0.17,NA,62
1995-10-06,"02:00",1995-10-06 07:00:00,NA,46,0.47,NA,NA,NA,118
1995-10-06,"03:15",1995-10-06 08:15:00,NA,62,0.67,NA,0.26,NA,267
1995-10-06,"05:00",1995-10-06 10:00:00,NA,92,0.8,NA,0.21,NA,716
1995-10-06,"08:39",1995-10-06 13:39:00,NA,73,0.44,NA,NA,NA,164
1995-10-06,"08:46",1995-10-06 13:46:00,NA,71,0.47,NA,NA,NA,120
1995-10-06,"15:15",1995-10-06 20:15:00,NA,59,0.73,NA,0.28,NA,446
1995-10-08,"04:30",1995-10-08 09:30:00,NA,23,0.31,NA,0.12,NA,146
1995-10-10,"14:40",1995-10-10 19:40:00,NA,18,0.04,NA,NA,NA,28
1995-10-23,"19:15",1995-10-24 00:15:00,NA,24,0.33,NA,NA,NA,121
1995-10-23,"23:15",1995-10-24 04:15:00,NA,25,NA,NA,NA,NA,36
1995-10-27,"08:00",1995-10-27 13:00:00,NA,25,0.23,NA,NA,NA,29
1995-10-27,"11:30",1995-10-27 16:30:00,NA,38,0.3,NA,NA,NA,68
1995-10-27,"19:30",1995-10-28 00:30:00,NA,37,0.26,NA,NA,NA,40
1995-10-28,"19:30",1995-10-29 00:30:00,NA,27,0.22,NA,NA,NA,16
1995-10-31,"10:50",1995-10-31 16:50:00,NA,20,0.05,NA,NA,NA,17
1995-11-01,"11:45",1995-11-01 17:45:00,NA,25,0.13,NA,NA,NA,19
1995-11-01,"17:00",1995-11-01 23:00:00,NA,32,0.17,NA,0.09,NA,NA
